"";"040000277755233";"040000574600534";"040000681337645";"040000823537322";"040000927146534";"040000963638719";"756710488074272";"756712006074573";"756712018039935";"756712154013875";"756712455090575";"756713065011578";"756713620026917";"203XXXXXXXXXXX";"276000917192098";"276000947940349";"276000803608138";"276000809706945";"276000811017046";"276000910794565";"276000911432723";"276000913404342";"276000914255847";"276000914863883";"276000915040032";"276000915508121";"276000917327047";"276000919017499";"276000919253926";"276000922722988";"276000925265555";"276000926428551";"276000926769689";"276000928528600";"276000929404092";"276000932204616";"276000932627221";"276000932657399";"276000932878499";"276000933179301";"276000933223030";"276000933687502";"276000933752613";"276000933835752";"276000933855292";"276000934399962";"276000934694674";"276000935101102";"276000935463615";"276000936189219";"276000936319703";"276000936477017";"276000936487534";"276000936580580";"276000937030561";"276000937447484";"276000937694254";"276000937732019";"276000937793170";"276000937795843";"276000937809494";"276000938063849";"276000938263111";"276000938322620";"276000938806653";"276000939109211";"276000939560629";"276000939611602";"276000940220038";"276000940777732";"276000940823906";"276000941115399";"276000942238113";"276000946586289";"276000947638535";"276000979317838";"276007600026785"
"756713065011578";-0,0221092;0,000292228;-0,0102119;-0,00688139;-0,0129217;-0,00892428;0,0314476;0,0737459;0,0686142;0,0712633;0,118303;0;0,0590061;-0,0202059;0,00602855;-0,0228835;0,012602;-0,0349964;-0,0246886;-0,0110518;0,0104154;-0,00199465;0,0314591;-0,0153375;0,0178566;-0,0126132;-0,00132729;0,00902772;0,00437005;0,0324309;-0,0073627;0,00479211;0,0360005;0,0310495;0,0174521;-0,0135504;-0,00214609;-0,0126008;-0,0078273;-0,0194296;-0,00238894;-0,0118421;0,0025247;-0,00138619;-0,0172398;-0,00754733;-0,0447594;-0,0104874;-0,0322478;-0,0145221;-0,0170488;0,0019028;-0,0292814;-0,0212364;-0,0182937;-0,0110225;-0,0201952;-0,0203327;-0,0192645;-0,00100596;-0,0192515;-0,0195783;-0,0175668;-0,0244766;-0,0369546;-0,0213203;-0,0257558;-0,025214;-0,0220377;-0,0190017;0,00520145;-0,010512;-0,0151974;-0,0158856;-0,0274079;-0,0488871;0,0175235
"756713620026917";-0,0170993;0,00485966;-0,00855089;0,00725402;-0,00992655;-0,00798992;0,0737968;0,082768;0,078638;0,0690175;0,0780856;0,0590061;0;-0,0173605;-0,00379655;-0,00908654;0,00848457;-0,0252659;-0,0250997;-0,00437384;-0,00895439;-0,0189066;0,007333;-0,0155115;0,00669968;-0,00780202;0,0150421;0,0253437;-0,00825734;0,00371393;-0,00115533;-0,00966964;0,0334733;0,0140944;0,0153024;-0,0167424;-0,0149874;-0,0221017;-0,0118945;-0,0141624;-0,0165751;-0,00637206;0,00512049;-0,0119559;-0,0380865;-0,0146583;-0,0244333;-0,028208;-0,0198382;-0,00399294;-0,0211611;-0,0225666;-0,0215443;-0,0156724;-0,0181532;-0,0218896;-0,0178158;-0,0178388;-0,0176635;-0,00916658;-0,0133652;-0,0275521;-0,00548115;-0,0122341;-0,0203759;-0,0162816;-0,0168533;-0,00694849;-0,0196908;-0,00502277;-0,0111216;-0,01051;-0,0185365;-0,0239316;-0,0169829;-0,0502522;0,0215556
"203XXXXXXXXXXX";0,0450034;-0,0392393;-0,0117458;-0,00611524;-0,00183773;-0,0182224;0,00741716;-0,0212765;-0,0216457;-0,0237985;-0,0143107;-0,0202059;-0,0173605;0;-0,0297089;-0,00150918;-0,0287753;0,00576994;0,0147833;-0,00746312;-0,0143799;-0,0375328;-0,0147395;-0,0449207;-0,0246287;-0,0325793;-0,0219174;-0,0167052;0,000444754;-0,0220196;-0,0205245;-0,0357362;-0,0284471;-0,021287;-0,0289511;0,0126431;0,00810418;-0,015323;-0,0170204;-0,00709676;-0,0185905;-0,0126019;-0,0160531;-0,0186239;0,0495113;0,0218703;0,0578174;-0,0183376;-0,0172159;0,0023473;-0,00520294;0,00788819;0,013272;-0,0345374;0,0130437;-0,0176181;-0,00966616;-0,0137658;-0,0111257;0,00257534;3,38566e-05;-0,00723327;-0,00752763;-0,0146605;0,0486926;-0,0206656;0,00929795;0,0202654;-0,0136979;0,0386998;-0,0136439;0,0154989;0,0227993;0,015936;0,000753238;0,0248727;-0,0121999
"276000917192098";-0,0266314;0,0735263;0,0127223;-0,0220011;-0,00198481;0,00695839;-0,0149584;0,00333337;0,00110932;-0,0114557;0,00124699;0,00602855;-0,00379655;-0,0297089;0;-0,0118083;0,00638441;-0,0471713;-0,037754;-0,0260264;-0,00551371;-0,0302035;0,0054786;-0,0195328;-0,00430664;0,00281408;0,00621651;-0,00991435;-0,00172165;0,000403418;-0,0229341;0,037615;-0,0124812;0,00544142;-0,0166623;-0,0341732;8,69799e-05;-0,0316918;0,011528;-0,00949116;0,0240562;0,0077912;-0,0222842;-0,0228095;-0,0157798;-0,0316632;-0,0217034;-0,0259789;0,0322568;-0,027586;0,0325298;-0,0299346;-0,0263911;-0,0277264;0,00702972;0,00640263;-0,0454918;-0,041923;-0,024671;-0,00619683;0,0253583;0,0674787;-0,000845423;0,000981675;-0,00809841;-0,0243558;0,00813166;-0,0134791;-0,0210396;-0,025201;-0,0133026;-0,00737433;0,00249648;-0,00600116;0,00737308;0,0324321;0,0411799
"276000947940349";0,000107059;0,0171811;-0,00908944;-0,00892389;-0,00475261;-0,000132113;-0,015271;-0,0219111;-0,0063912;-0,0156259;-0,0206966;-0,0228835;-0,00908654;-0,00150918;-0,0118083;0;-0,0259316;0,0463075;-0,0259839;0,00477792;-0,0137963;-0,0146132;-0,0278874;-0,0035328;-0,0144108;-0,0263277;-0,0229965;-0,018385;-0,0140741;-0,0236114;-0,0218284;-0,0284116;-0,00833666;0,00242073;-0,0280444;0,016973;0,013517;-0,0290561;0,00105805;-0,00479977;-0,0120027;-0,035474;-0,0139686;-0,00151966;-0,00580028;-0,0252115;-0,0200053;-0,00328275;0,0119399;-0,0376607;-0,0263009;0,0134577;0,00048874;-0,0190483;-0,025774;-0,0179026;-0,00688745;0,00544624;-0,0129405;-0,0132924;0,00551796;-0,00241441;-0,021776;-0,00766203;-0,00395102;0,0020519;0,0193234;-0,0194272;0,0107262;-0,029553;-0,00562814;-0,0424901;-0,0288974;-0,0106093;0,0726889;-0,037243;-0,0187979
"276000803608138";-0,0232312;0,0667017;0,0179055;-0,00477018;0,0107374;0,0107467;0,0111259;0,016797;0,0068041;0,0116637;0,0196146;0,012602;0,00848457;-0,0287753;0,00638441;-0,0259316;0;-0,00630247;-0,0232752;-0,0125146;0,00559531;-0,00637717;-0,00708792;-0,00483151;0,0275211;-0,0103237;0,0305383;-0,0125354;-0,00544962;0,101081;-0,00831578;0,0684396;0,00348815;0,0276153;-0,0081682;-0,0233518;0,0244259;-0,0253612;0,00946342;-0,0146101;0,00580384;0,00111961;-0,00796238;-0,01436;-0,0111031;-0,0206955;-0,0411057;-0,0226126;-0,0171756;-0,0304465;-0,00590404;-0,0273575;-0,035502;-0,00723242;-0,0134653;0,0195378;-0,0184341;-0,0349274;-0,019046;-0,0041774;-0,0174286;-0,0103879;-0,0087093;-0,0215801;-0,0248922;-0,00844172;-0,0198462;-0,0195561;0,0104004;-0,0198356;-0,0135052;-0,0133229;-0,0100347;-0,0292024;-0,0219627;-0,0525557;0,0184558
"276000809706945";0,107881;-0,045689;0,00411117;-0,00927322;-0,0544956;0,0459005;-0,0316944;-0,0346277;-0,0296909;-0,0396505;-0,0388692;-0,0349964;-0,0252659;0,00576994;-0,0471713;0,0463075;-0,00630247;0;-0,0382087;-0,0480108;-0,0551601;0,0446062;-0,0431351;0,112314;-0,0293097;-0,0400544;-0,0496595;-0,0422875;-0,0442014;-0,0244254;-0,0318038;-0,0375586;-0,0296772;-0,0381277;-0,0308246;0,035825;0,0102237;0,0303927;0,0413821;-0,0204393;0,0556177;-0,0592448;0,0430258;0,0587664;0,051862;0,0257624;-0,0691426;0,00376693;-0,0125783;-0,0417091;0,0124703;-0,0467148;-0,05439;0,0486041;-0,0486753;0,0374295;-0,0119659;0,0916515;-0,00972597;-0,0503113;-0,0150808;-0,00822024;-0,0189376;-0,0139284;-0,0417454;0,0121872;-0,0505645;0,0270514;-0,0066133;-0,0149171;0,0890408;-0,00312121;0,0235441;0,0436234;-0,00495543;-0,0646235;-0,0297788
"276000811017046";-0,032325;-0,0325756;-0,0112165;-0,00639219;0,0065698;-0,00212232;-0,0431754;-0,0301723;-0,0357738;-0,0395169;-0,0273185;-0,0246886;-0,0250997;0,0147833;-0,037754;-0,0259839;-0,0232752;-0,0382087;0;-0,0173332;-0,0155049;-0,0298376;-0,0220698;-0,0528736;-0,0332735;-0,00713068;-0,0251531;-0,00638301;-0,0294007;-0,0299061;-0,0441244;-0,041528;-0,0265929;-0,0192141;0,0157376;-0,0135335;-0,0313222;0,0550188;-0,0175702;-0,0286453;0,00647827;-0,0128189;-0,0107628;0,0106428;-0,0297508;0,0269532;0,00354352;0,0553836;-0,018064;0,0635178;-0,0255369;0,0524016;-0,0321263;-0,0493605;-0,012654;-0,0168392;-0,0118465;-0,0253329;0,0700732;-0,0081977;-0,0401777;0,0166421;0,0238024;-0,017874;0,109833;0,0112514;-0,0368404;-0,016622;0,0165557;-0,047245;-0,025218;0,0789843;-0,0284442;-0,0306527;-0,0297863;0,0567288;-0,0251541
"276000910794565";-0,017412;-0,0240442;-0,00550051;-0,0188041;0,00940195;-0,0189822;-0,00382796;-0,0117873;-0,00615531;-0,000346678;0,000118267;-0,0110518;-0,00437384;-0,00746312;-0,0260264;0,00477792;-0,0125146;-0,0480108;-0,0173332;0;0,014313;-0,021253;0,0456032;-0,054439;-0,0266152;-0,0383805;-0,0193692;-0,0157258;0,0519703;0,0130561;0,0809859;-0,0208795;0,0101717;-0,00248458;-0,0211812;-0,0306375;-0,0305724;-0,0329857;-0,0320571;-0,0394398;-0,0148473;0,00849154;-0,0317421;-0,0122137;-0,0167617;-0,0129844;-0,0287575;-0,0135442;-0,00452594;-0,00518667;-0,00289189;-0,00915814;-0,031065;-0,022189;-0,00531343;-0,0172968;-0,00432303;0,00585648;-0,018917;-0,0192714;-0,00959575;-0,0144714;0,00436316;-0,0299562;-0,0336579;-0,0314974;0,118077;0,102828;-0,000182178;-0,0163521;-0,0178607;0,00172801;-0,0182264;-0,0249511;-0,0302223;0,0322611;-0,00767911
"276000911432723";-0,0266876;0,0109239;0,0133005;-0,0330074;-0,00263956;-0,0152731;-0,00411108;-0,0094882;-0,00626842;0,00383023;0,0013372;0,0104154;-0,00895439;-0,0143799;-0,00551371;-0,0137963;0,00559531;-0,0551601;-0,0155049;0,014313;0;0,0308775;0,0111579;-0,0319506;-0,0184696;-0,00974794;0,0371375;-0,0113458;-0,00949564;0,0127326;-0,0264921;-0,0126948;0,0122163;-0,00573419;-0,016982;-0,0270718;0,0224106;-0,0309108;-0,0112848;0,0329311;-0,0213725;0,018646;-0,0175383;-0,00434808;-0,0267704;0,0148918;-0,0224541;-0,0250884;-0,00880453;-0,0367519;-0,0279871;-0,0160765;0,0654026;-0,0333661;-0,00758442;-0,0219407;0,0503239;-0,00128268;-0,0129763;-0,0322489;-0,0247339;-0,0108852;-0,0252756;-0,032757;-0,0340525;-0,0345727;-0,0121804;-0,0205748;-0,0196811;-0,0213111;-0,019314;0,00429676;0,0419776;-0,0224769;-0,0403215;0,028409;-0,00575099
"276000913404342";-0,0377064;-0,0225922;-0,0162228;0,0152748;-0,017073;-0,0208407;-0,00855904;-0,0261229;-0,0214584;-0,0218775;-0,0179195;-0,00199465;-0,0189066;-0,0375328;-0,0302035;-0,0146132;-0,00637717;0,0446062;-0,0298376;-0,021253;0,0308775;0;-0,0103188;0,0459655;-0,0222505;-0,0171846;-0,0146259;-0,012421;-0,0186332;-0,00868125;-0,0327962;0,021985;0,00592609;-0,0246902;-0,0167506;-0,0334428;-0,0223581;-0,0285778;0,00559744;0,0196668;-0,0276441;-0,0308164;0,00241876;-0,0248137;0,00502575;0,0250076;-0,0447593;0,0193164;-0,023849;-0,0306306;-0,036005;-0,0310086;0,00955912;0,0118457;-0,0399853;-0,0153195;-0,0168664;0,0331198;-0,0370967;-0,0429624;0,0108127;-0,0290749;-0,0256161;-0,025169;-0,0499575;-0,0285971;-0,0390701;-0,0275236;-0,0204844;-0,017724;-0,00940939;-0,0295391;-0,0246609;-0,024247;-0,0238785;-0,0442916;-0,0085995
"276000914255847";-0,00530696;-0,00805014;0,00859708;-0,0128695;0,0764809;0,00497083;-0,0081547;0,0105779;0,00496448;0,0020155;0,0101044;0,0314591;0,007333;-0,0147395;0,0054786;-0,0278874;-0,00708792;-0,0431351;-0,0220698;0,0456032;0,0111579;-0,0103188;0;-0,0106471;-0,0163824;-0,0153283;0,015067;0,00728481;0,057654;0,0143979;-0,0281858;-0,00668933;0,00107536;0,00815128;0,00758019;-0,0298125;-0,00861432;0,0101062;-0,00903658;-0,0101807;-0,0223831;0,0145576;-0,0145365;-0,0157887;-0,0278425;-0,0186817;-0,00823247;0,0205331;-0,00186463;-0,0049718;-0,021863;-0,0245277;-0,0273753;-0,0240432;-0,0014961;-0,00775568;-0,0041379;-0,00167737;-0,0143846;0,0218884;-0,0155566;-0,0106995;0,00241848;-0,0164156;-0,0302886;-0,013586;-0,011661;-0,00828073;-0,00389557;-0,00713335;0,0115037;0,0335579;-0,00644844;-0,0354039;-0,0259067;0,067495;0,0084703
"276000914863883";-0,0018049;-0,0273916;-0,0178889;-0,00281578;-0,0218921;-0,0212101;0,0215912;-0,0244606;-0,0202744;-0,00599942;-0,015831;-0,0153375;-0,0155115;-0,0449207;-0,0195328;-0,0035328;-0,00483151;0,112314;-0,0528736;-0,054439;-0,0319506;0,0459655;-0,0106471;0;-0,0193603;0,00867868;0,0368907;-0,0143932;-0,0323765;-0,0128826;-0,0346146;-0,0270259;-0,013514;-0,0267952;-0,0236624;-0,0436338;-0,0298728;0,0043073;0,046641;0,0414156;-0,00376268;0,0194027;0,0124239;-0,00668045;-0,0118983;-0,0448248;-0,0348137;-0,0281138;-0,0320482;-0,0364653;-0,0282381;-0,0395798;0,0259481;0,0524425;-0,0149785;-0,0306431;-0,0341783;0,0155584;0,00900947;-0,0419969;0,0381546;-0,0163526;-0,0302311;0,00115106;-0,0253085;-0,00846828;-0,0328864;-0,0261131;-0,0313708;0,0549361;0,0453637;-0,0222683;-0,0156608;0,047688;-0,0309789;-0,0131407;-0,0276825
"276000915040032";-0,00942615;-0,0250287;-0,0145142;0,0303102;-0,0240799;0,0983797;0,0204837;0,0331964;0,0210826;0,0204395;0,00906124;0,0178566;0,00669968;-0,0246287;-0,00430664;-0,0144108;0,0275211;-0,0293097;-0,0332735;-0,0266152;-0,0184696;-0,0222505;-0,0163824;-0,0193603;0;-0,0160098;-0,0259766;0,0215113;-0,00696905;0,011718;0,00854635;0,100499;0,0241771;0,0156622;0,00431487;-0,0271808;-0,00755321;-0,0102335;0,0103231;-0,0137215;-0,0267548;-0,015474;-0,0169742;0,0444408;-0,0227309;-0,0101755;-0,0382252;-0,0143096;-0,0369997;-0,0172268;-0,0264445;-0,0161056;-0,0464805;-0,00170132;-0,0270552;0,00582589;0,00251857;-0,0272316;0,10518;-0,0140796;-0,00814706;-0,0085175;-0,015207;-0,00462303;-0,0336448;-0,0167676;-0,0356697;-0,00736706;-0,00333537;-0,0212722;-0,0124817;-0,0264049;-0,00575272;-0,0286322;-0,0287486;-0,0268331;0,01472
